conference,talk,score
1980-10,prepare-every-needful-thing,0.3655874753699213
1980-10,prepare-for-the-days-of-tribulation,0.5666968982175032
1980-10,purify-our-minds-and-spirits,1.0174600969687604
1980-10,repentance,1.2313813050799527
1980-10,seven-events-of-great-consequence,2.7179918621193884
1980-10,singleness-how-relief-society-can-help,2.3133050042013146
1980-10,the-bishop-center-stage-in-welfare,1.49643850576612
1980-10,the-blessing-of-a-testimony,2.2294461436704145
1980-10,the-bond-of-charity,3.2933246096939213
1980-10,the-choice,2.043961295567452
1980-10,the-circle-of-sisters,2.513496666315381
1980-10,the-doctrines-of-the-kingdom,1.8402741837221697
1980-10,the-house-of-the-lord,2.0430095266675345
1980-10,the-household-of-faith,0.17633505012909573
1980-10,the-keys-of-the-kingdom,2.554375851113832
1980-10,the-law-of-tithing,1.6617351282209918
1980-10,the-lord-god-of-the-restoration,2.194097362784095
1980-10,the-net-gathers-of-every-kind,1.181838521977622
1980-10,the-oath-and-covenant-which-belongeth-to-the-priesthood,2.0603546169762144
1980-10,the-saviors-touch,2.8008390065123607
1980-10,the-sustaining-of-church-officers,1.3472661394172156
1980-10,these-i-will-make-my-leaders,3.5609705393485958
1980-10,to-the-young-men-of-the-church,5.4168139902502945
1980-10,welfare-services-the-saviors-program,1.9167454300136628
1981-04,a-report-of-my-stewardship,2.618717226825167
1981-04,blessings-in-self-reliance,1.00313841131462
1981-04,building-bridges-to-faith,3.06235047481865
1981-04,call-of-the-prophets,2.8308770404283305
1981-04,church-audit-committee-report,0.2870189239409639
1981-04,fast-offerings-fulfilling-our-responsibility-to-others,1.0851271691102846
1981-04,follow-the-fundamentals,2.0768983642358503
1981-04,gospel-covenants,2.0346290557658473
1981-04,gracias,3.0753350492165157
1981-04,great-things-required-of-their-fathers,3.345760337428636
1981-04,he-is-there,3.4478457693809625
1981-04,in-saving-others-we-save-ourselves,1.039654920125508
1981-04,life-a-great-proving-ground,4.441470868456423
1981-04,light-and-truth,1.2573869324158808
1981-04,love-one-another,7.359612714246299
1981-04,marriage,1.4067066252107312
1981-04,moral-values-and-rewards,1.86465748484033
1981-04,no-man-shall-add-to-or-take-away,0.15161960871578067
1981-04,obedience-full-obedience,0.40299629655568053
1981-04,our-responsibility-to-care-for-our-own,1.8070158058105026
1981-04,providing-for-our-needs,3.1843247895288562
1981-04,reach-for-the-stars,3.009419175453115
1981-04,reach-out-to-our-fathers-children,5.029501573312148
1981-04,rendering-service-to-others,1.9027696443320814
1981-04,statistical-report-1980,0.09138233247699076
1981-04,the-basic-principles-of-church-welfare,1.8432002181243443
1981-04,the-dignity-of-self,3.3655033655050484
1981-04,the-joseph-smith-iii-document-and-the-keys-of-the-kingdom,1.8372881013387254
1981-04,the-long-line-of-the-lonely,1.6335899070468873
1981-04,the-need-to-teach-personal-and-family-preparedness,0.6111556232315362
1981-04,the-responsibility-of-young-aaronic-priesthood-bearers,2.6185135291985406
1981-04,the-restoration-of-israel-to-the-lands-of-their-inheritance,1.0473616442603875
1981-04,the-sustaining-of-church-officers,0.5644325210301584
1981-04,turning-the-hearts,0.5749792108382483
1981-04,upon-this-rock,1.7829130853093882
1981-04,we-are-called-to-spread-the-light,2.408180039714417
1981-04,we-are-on-the-lords-errand,3.5382897287285155
1981-04,we-serve-that-which-we-love,7.664781487793617
1981-10,a-safe-place-for-marriages-and-families,4.522584881044555
1981-10,an-opportunity-for-continual-learning,3.103829563907052
1981-10,be-ye-prepared,1.7039018515929345
1981-10,being-strengthened-through-service,1.7141490688178564
1981-10,charity-never-faileth,1.044465935734187
1981-10,conference-time,3.638670695906593
1981-10,examples-from-the-life-of-a-prophet,2.1844141191214046
1981-10,except-a-man-be-born-again,2.462961752545834
1981-10,faith-the-essence-of-true-religion,3.44602900736907
1981-10,finding-joy-by-serving-others,2.76048262395919
1981-10,follow-the-prophets,2.276713527136102
1981-10,four-bs-for-boys,2.670704268600809
1981-10,give-with-wisdom-that-they-may-receive-with-dignity,2.556166494799906
1981-10,he-is-risen,-0.42008402520840293
1981-10,joseph-smith-prophet-to-our-generation,1.5719928934919765
1981-10,living-welfare-principles,1.5463701604171716
1981-10,love-extends-beyond-convenience,1.3414693167206342
1981-10,my-sheep-hear-my-voice,4.265433269041303
1981-10,my-specialty-is-mercy,4.2382925387768635
1981-10,o-divine-redeemer,1.5719664218336693
1981-10,opposition-to-the-work-of-god,0.8524717441265497
1981-10,people-to-people,2.098701321383748
1981-10,relief-society-in-times-of-transition,3.412493631049718
1981-10,relief-society-in-welfare,0.0
1981-10,remember-who-you-are,3.092305880439161
1981-10,sanctification-through-missionary-service,2.6452434730655305
1981-10,teach-the-why,2.895983602343715
1981-10,the-aaronic-priesthood,1.8434763337415503
1981-10,the-expanding-inheritance-from-joseph-smith,1.5809488540540968
1981-10,the-honored-place-of-woman,5.295793146325647
1981-10,the-light-of-the-gospel,2.7719658126324647
1981-10,the-little-things-and-eternal-life,0.7018624063435964
1981-10,the-ministry-of-the-aaronic-priesthood-holder,3.149455158691765
1981-10,the-perfect-law-of-liberty,0.9409779170176221
1981-10,the-plan-for-happiness-and-exaltation,4.082212979490089
1981-10,the-strength-of-the-kingdom-is-within,2.2926536851887747
1981-10,the-sustaining-of-church-officers,1.0265298051494731
1981-10,to-follow-or-not-that-is-the-question,0.694504367540772
1981-10,when-ye-are-prepared-ye-shall-not-fear,2.5236578515415693
1981-10,who-hath-believed-our-report,2.5805759859938298
1982-04,a-brother-offended,1.6062451849515695
1982-04,a-lasting-marriage,1.8273444409354747
1982-04,an-invitation-to-grow,3.378608631973747
1982-04,beginning-again,-0.6508109058891093
1982-04,church-audit-committee-report,0.3779644730092272
1982-04,employment-challenges-in-the-1980s,1.895688763856171
1982-04,even-as-i-am,2.902840545572226
1982-04,five-million-members-a-milestone-and-not-a-summit,3.1242339252043054
1982-04,gods-love-for-us-transcends-our-transgressions,2.5732068290248615
1982-04,hearts-so-similar,4.363338351932848
1982-04,her-children-arise-up-and-call-her-blessed,4.140439856167626
1982-04,integrity-the-mother-of-many-virtues,1.0251385715643964
1982-04,jesus-is-our-savior,1.3889180152606557
1982-04,let-us-go-up-to-the-house-of-god,3.58710463736843
1982-04,let-us-improve-ourselves,3.4050261230349945
1982-04,love-is-the-power-that-will-cure-the-family,3.0885420598537263
1982-04,pondering-strengthens-the-spiritual-life,3.1614228750033733
1982-04,priesthood,1.5269747720911353
1982-04,priesthood-activation,3.253718398553481
1982-04,reach-for-joy,3.500689397079703
1982-04,remember-the-mission-of-the-church,4.096068575814836
1982-04,sailing-safely-the-seas-of-life,1.5616717213937263
1982-04,spiritual-guides-for-teachers-of-righteousness,0.7124704998790964
1982-04,statistical-report-1981,0.09294788246803462
1982-04,sustaining-of-church-officers,0.2195285199793807
1982-04,the-doctrine-of-the-priesthood,3.281749228304291
1982-04,the-first-and-the-last-words,1.0770213117190923
1982-04,the-future-history-of-the-church,1.0558037153804396
1982-04,the-gospel-the-foundation-for-our-career,2.0442962747720634
1982-04,the-lord-is-at-the-helm,2.450947338712698
1982-04,the-power-of-family-prayer,4.314554973040049
1982-04,the-resurrection-of-jesus,1.7222003983376568
1982-04,the-value-of-work,2.899836233171017
1982-04,this-is-no-harm,-0.9648735670479045
1982-04,tithing-an-opportunity-to-prove-our-faithfulness,4.2914643965279105
1982-04,true-greatness,3.7273824863005203
1982-04,valiant-in-the-testimony-of-jesus,2.460905535784756
1982-04,we-believe-in-being-honest,1.379728923974526
1982-04,what-temples-are-for,1.2114470322636643
1982-04,what-the-gospel-teaches,2.7306245951451564
1982-04,work-and-welfare-a-historical-perspective,1.4580169577284967
1982-10,activating-young-men-of-the-aaronic-priesthood,4.384315479321968
1982-10,application-of-welfare-principles-in-the-home-a-key-to-many-family-problems,1.6601941503058408
1982-10,be-a-friend-a-servant-a-son-of-the-savior,2.8095433796668194
1982-10,be-of-good-cheer,1.8692242309863585
1982-10,behold-my-beloved-son-in-whom-i-am-well-pleased,3.1817565921044166
1982-10,believers-and-doers,1.6398210376079918
1982-10,commitment-to-god,2.365742292967811
1982-10,faith-the-force-of-life,1.0427649229241396
1982-10,for-a-bishop-must-be-blameless,2.922389850485516
1982-10,fundamentals-of-enduring-family-relationships,3.534848111223995
1982-10,gratitude-and-thanksgiving,4.633605707227222
1982-10,how-we-promote-activation,1.285369173834303
1982-10,however-faint-the-light-may-glow,1.7562470412002893
1982-10,lds-hymns-worshiping-with-song,5.076730825668095
1982-10,let-us-do-as-we-have-been-counseled,3.254516278788214
1982-10,look-to-god,3.8904526516271365
1982-10,love-all,7.055230981723623
1982-10,my-soul-delighteth-in-the-scriptures,2.1638549458830836
1982-10,preparation-for-tomorrow,0.832639381099423
1982-10,prepare-the-heart-of-your-son,2.0973279378123912
1982-10,pure-religion,1.7782226655577735
1982-10,reach-out-in-love-and-kindness,3.05219375196061
1982-10,revitalizing-aaronic-priesthood-quorums,3.1534428297770467
1982-10,run-boy-run,3.2415078700952433
1982-10,scriptures,0.8881568136299296
1982-10,the-blessings-of-family-work-projects,2.580956485338697
1982-10,the-blessings-we-receive-as-we-meet-the-challenges-of-economic-stress,2.625358669462608
1982-10,the-celestial-nature-of-self-reliance,2.0933120849258624
1982-10,the-lord-expects-righteousness,3.7137303770023355
1982-10,the-meaning-of-maturity,3.9639500623737947
1982-10,the-pearl-of-great-price,2.051900516196635
1982-10,the-power-of-the-priesthood,2.2118670154934197
1982-10,the-priesthood-of-aaron,3.183696331325758
1982-10,the-seven-christs,2.685999306529715
1982-10,the-sustaining-of-church-officers,0.2182178902359924
1982-10,what-this-work-is-all-about,4.183817195911049
1983-04,a-call-to-the-priesthood-feed-my-sheep,3.660140835289002
1983-04,a-principle-with-a-promise,1.998520162579474
1983-04,a-royal-generation,1.8923340147509018
1983-04,agency-and-control,1.7541160386140586
1983-04,anonymous,3.015740954411885
1983-04,church-audit-committee-report,0.29382126412463505
1983-04,climbing-to-higher-spirituality,1.962333970432865
1983-04,creator-and-savior,2.658228069708887
1983-04,enriching-family-life,2.7172840732118786
1983-04,evidences-of-the-resurrection,2.3255813953488373
1983-04,fear-not-to-do-good,4.01382130708516
1983-04,finding-ones-identity,3.995290363736088
1983-04,he-slumbers-not-nor-sleeps,4.7979696560642004
1983-04,muddy-feet-and-white-shirts,3.3482184241205375
1983-04,overpowering-the-goliaths-in-our-lives,0.6961653502771944
1983-04,profanity-and-swearing,1.4768356927809465
1983-04,receiving-a-prophet,3.8188130791298667
1983-04,repentance,0.44350803325028726
1983-04,shine-as-lights-in-the-world,0.6857474171687057
1983-04,statistical-report-1982,0.2890098305154528
1983-04,straightway,2.2302085762138755
1983-04,teaching-no-greater-call,3.539176909378265
1983-04,that-ye-may-have-roots-and-branches,1.129012048396349
1983-04,the-gospel-of-jesus-christ-and-basic-needs-of-people,3.23299401088584
1983-04,the-keys-of-the-kingdom,1.2060453783110545
1983-04,the-sacrament,3.665843327240755
1983-04,the-sustaining-of-church-officers,0.2672612419124244
1983-04,to-forgive-is-divine,1.7402385355726993
1983-04,train-up-a-child,4.177621754584756
1983-04,unity,0.9216156786975583
1983-04,valiance-in-the-drama-of-life,3.440358349615704
1983-04,within-the-clasp-of-your-arms,0.8001976040538967
1983-10,a-season-for-strength,2.5403411844343533
1983-10,agency-and-accountability,1.642996714009858
1983-10,agency-and-love,4.5864306489035425
1983-10,be-a-peacemaker,4.490834862847122
1983-10,be-not-deceived,1.0491450467659869
1983-10,become-a-star-thrower,2.5358391038107357
1983-10,called-as-if-he-heard-a-voice-from-heaven,2.210592736107038
1983-10,except-ye-are-one,4.053011298379924
1983-10,friend-or-foe,1.4731596998448209
1983-10,god-grant-us-faith,5.226971394987446
1983-10,honour-thy-father-and-thy-mother,1.9470286890830684
1983-10,how-do-you-know,0.07078937672745131
1983-10,jesus-christ-our-savior-and-redeemer,2.8779047773225415
1983-10,joseph-the-seer,1.992133289045267
1983-10,labels,1.929319682191167
1983-10,let-us-go-forward,3.311465315722197
1983-10,live-up-to-your-inheritance,5.02893038777337
1983-10,our-father-which-art-in-heaven,3.5283159095940855
1983-10,our-responsibility-to-take-the-gospel-to-the-ends-of-the-earth,3.2001925297531946
1983-10,parent-child-interviews,3.08001403998204
1983-10,parents-concern-for-children,0.8526687663783826
1983-10,prepare-to-teach-his-children,1.5850307974381708
1983-10,removing-the-poison-of-an-unforgiving-spirit,-1.102356509219101
1983-10,the-angel-moroni-came,1.5699711411883412
1983-10,the-blessings-of-missionary-service,2.854716408418839
1983-10,the-house-of-the-lord,1.4895781860417883
1983-10,the-keystone-of-our-religion,2.371300756876993
1983-10,the-mystery-of-life,0.649223557852128
1983-10,the-power-to-make-a-difference,3.482134540814589
1983-10,the-sustaining-of-church-officers,1.3522468075656264
1983-10,the-word-is-commitment,3.1467895169457063
1983-10,what-manner-of-men-ought-we-to-be,3.380114143740409
1983-10,what-think-ye-of-the-book-of-mormon,1.871224175622313
1983-10,your-sorrow-shall-be-turned-to-joy,0.7079715323733035
1984-04,a-generation-prepared-to-make-wise-choices,5.836394795428953
1984-04,building-your-eternal-home,2.323359831941207
1984-04,call-to-the-holy-apostleship,2.298262604151963
1984-04,choose-the-good-part,5.988431670196558
1984-04,coming-through-the-mists,-0.100345532677129
1984-04,counsel-to-the-saints,4.951307973028624
1984-04,count-your-blessings,0.9175643839128835
1984-04,covenants-ordinances-and-service,1.342186905591135
1984-04,feed-my-sheep,0.5792096951603468
1984-04,home-and-family-a-divine-eternal-pattern,1.4793410181646138
1984-04,i-love-the-sisters-of-the-church,3.5772961815426614
1984-04,jesus-the-christ-the-words-and-their-meaning,1.9780365233024277
1984-04,marriage-and-divorce,2.4647515087732477
1984-04,missions-only-you-can-decide,2.323146565926784
1984-04,our-commission-to-take-the-gospel-to-all-the-world,4.911983033316344
1984-04,patterns-of-prayer,3.87940570618247
1984-04,restoring-the-lost-sheep,3.134744867927357
1984-04,special-witnesses-for-christ,3.355179552955743
1984-04,statistical-report-1983,0.2102353324910547
1984-04,the-church-audit-committee-report,0.2893456933022473
1984-04,the-great-plan-of-the-eternal-god,2.921064536389272
1984-04,the-magnificent-vision-near-palmyra,2.128536769051964
1984-04,the-miracle-made-possible-by-faith,3.699260221926026
1984-04,the-pharisee-and-the-publican,1.4608099189979502
1984-04,the-practice-of-truth,2.5503930098132925
1984-04,the-simplicity-of-gospel-truths,4.614912338786677
1984-04,the-sure-sound-of-the-trumpet,0.7367980631370258
1984-04,the-sustaining-of-church-officers,3.135262210740926
1984-04,upheld-by-the-prayers-of-the-church,3.6524900509400564
1984-04,warmed-by-the-fires-of-their-lives,3.947148384962823
1984-04,whos-on-the-lords-team,2.6530184901362333
1984-04,youth-of-the-noble-birthright,3.1330417999518296
1984-10,a-new-witness-for-christ,2.386985523724636
1984-10,and-why-call-ye-me-lord-lord-and-do-not-the-things-which-i-say,2.218125778041704
1984-10,by-their-fruits-ye-shall-know-them,3.6775229880463804
1984-10,coordination-and-cooperation,3.7236590963240803
1984-10,eternal-marriage,5.593604660524086
1984-10,he-returned-speedily,2.6737494591327673
1984-10,if-thou-art-faithful,4.499228593463091
1984-10,if-thou-endure-it-well,1.5039215753196846
1984-10,keeping-the-covenants-we-make-at-baptism,1.9471695340449418
1984-10,learning-our-fathers-will,0.7529932885360187
1984-10,live-the-gospel,3.5469879115849543
1984-10,master-the-tempest-is-raging,1.106148703693486
1984-10,out-of-obscurity,1.868820515345729
1984-10,personal-morality,-0.09899534534829002
1984-10,prepare-for-a-mission,3.715701231741373
1984-10,protect-the-spiritual-power-line,2.300344567059806
1984-10,service-in-the-church,1.2060453783110545
1984-10,spiritual-power,3.731984839649472
1984-10,striving-together-transforming-our-beliefs-into-action,2.456919831763111
1984-10,the-aaronic-priesthood-pathway,2.424647076139241
1984-10,the-banner-of-the-lord,4.275014944228335
1984-10,the-caravan-moves-on,3.593266159236333
1984-10,the-cornerstones-of-our-faith,3.4541473460946905
1984-10,the-faith-of-our-people,3.316994571063455
1984-10,the-good-and-faithful-servants,5.089737623080766
1984-10,the-gospel-and-the-church,2.593360412149692
1984-10,the-joy-of-service,2.946143961793947
1984-10,the-joy-of-the-penetrating-light,2.8176657903891145
1984-10,the-pattern-of-our-parentage,1.6132385673324692
1984-10,the-power-of-keeping-the-sabbath-day-holy,2.3623846520029583
1984-10,the-sustaining-of-church-officers,1.9327870278045038
1984-10,the-works-of-god,3.7593021880631614
1984-10,when-i-was-called-as-a-scoutmaster,3.133103577631773
1984-10,why-do-we-serve,4.24117239128465
1984-10,write-down-a-date,4.2595331578003774
1984-10,young-women-striving-together,2.159648741656499
1985-04,agency-and-accountability,2.2539028650321202
1985-04,born-of-goodly-parents,4.487940752776904
1985-04,christ-our-passover,1.0621619083092215
1985-04,confidence-in-the-lord,2.307116124109617
1985-04,ears-to-hear,2.0023837910725675
1985-04,from-such-turn-away,0.7975084166403406
1985-04,god-has-a-work-for-us-to-do,2.1954380397835185
1985-04,he-is-in-charge,0.10798984943120776
1985-04,hold-up-your-light,3.1743555563571273
1985-04,look-for-the-beautiful,3.255106867788018
1985-04,our-responsibility-to-share-the-gospel,3.7583152536723388
1985-04,prepare-to-serve,2.7959304159360445
1985-04,preparing-yourselves-for-missionary-service,1.9147276093956076
1985-04,pursuing-excellence,5.395175035998809
1985-04,reverence-for-life,0.09885980153558867
1985-04,selflessness-a-pattern-for-happiness,1.652663335697599
1985-04,set-some-personal-goals,2.979382464188535
1985-04,spencer-w-kimball-a-true-disciple-of-christ,2.161730076368676
1985-04,statistical-report-1984,0.314970394174356
1985-04,taking-upon-us-the-name-of-jesus-christ,2.6781656087160806
1985-04,the-answers-will-come,1.1813422959723252
1985-04,the-church-audit-committee-report,0.2873478855663454
1985-04,the-invitation-of-the-master,2.558117917564317
1985-04,the-joy-of-service,4.043784612881979
1985-04,the-mantle-of-a-bishop,1.3763940719864414
1985-04,the-purifying-power-of-gethsemane,0.7145816906142398
1985-04,the-resurrected-christ,0.9296696802013682
1985-04,the-resurrection,1.6609095970747993
1985-04,the-spirit-giveth-life,1.28389599278678
1985-04,the-spirit-of-the-gathering,3.7068845657817775
1985-04,the-sustaining-of-church-officers,3.4037923657496796
1985-04,the-victory-over-death,1.8740232629783573
1985-04,this-is-the-work-of-the-lord,2.5277339543342747
1985-04,to-please-our-heavenly-father,5.914480626486241
1985-04,willing-to-submit,2.5104782397896472
1985-10,adventures-of-the-spirit,4.001085698339556
1985-10,as-i-have-loved-you,3.7115565702159308
1985-10,born-of-god,1.6781494857018413
1985-10,by-their-fruits-ye-shall-know-them,2.2677868380553634
1985-10,can-there-any-good-thing-come-out-of-nazareth,2.3000667602761986
1985-10,draw-near-to-him-in-prayer,4.153896104754192
1985-10,draw-near-unto-me,1.9851723076118835
1985-10,draw-near-unto-me-through-obedience,3.524585165247699
1985-10,fast-day,0.5615496793529784
1985-10,i-confer-the-priesthood-of-aaron,2.7953363087651457
1985-10,in-response-to-the-call,2.507058099473589
1985-10,joined-together-in-love-and-faith,2.8934569330224726
1985-10,joseph-smith-the-chosen-instrument,2.690194570516198
1985-10,lessons-from-the-atonement-that-help-us-to-endure-to-the-end,3.4820182296598836
1985-10,let-mercy-temper-justice,1.0712294187205968
1985-10,let-us-move-this-work-forward,2.0239639886043825
1985-10,peace-a-triumph-of-principles,6.559820881700963
1985-10,premortality-a-glorious-reality,1.533370047039949
1985-10,questions-and-answers,3.4215168152057682
1985-10,rejoice-in-this-great-era-of-temple-building,3.0268745679407423
1985-10,self-mastery,2.2234986369100405
1985-10,spirituality,1.8602320838174593
1985-10,the-abundant-life,1.634233985915334
1985-10,the-gospel,2.1406294084542403
1985-10,the-gospel-lifeline,3.1182854385859597
1985-10,the-gospel-of-love,4.527024048007131
1985-10,the-heavens-declare-the-glory-of-god,2.1465984540078913
1985-10,the-holy-scriptures-letters-from-home,3.409498461781165
1985-10,the-oath-and-covenant-of-the-priesthood,3.44350562879655
1985-10,the-only-true-church,1.8566873743609975
1985-10,the-sustaining-of-church-officers,1.9007436974314593
1985-10,those-who-love-jesus,5.211253159056513
1985-10,whats-the-difference,3.2795663669996915
1985-10,worthy-fathers-worthy-sons,2.485545871576523
1986-04,a-prophet-chosen-of-the-lord,2.7886842568282235
1986-04,a-provident-plan-a-precious-promise,1.356222452011225
1986-04,a-sacred-responsibility,5.227292065582537
1986-04,an-apostles-witness-of-the-resurrection,0.6178964057466069
1986-04,be-of-good-cheer,4.711875413410718
1986-04,called-and-prepared-from-the-foundation-of-the-world,2.717192805255988
1986-04,cleansing-the-inner-vessel,2.825493109942816
1986-04,come-and-partake,3.4076289068050967
1986-04,happiness,5.611423473103363
1986-04,in-the-lords-own-way,0.20761369963434992
1986-04,principles-and-programs,1.482470448669621
1986-04,reverent-and-clean,1.24
1986-04,sixteen-years-as-a-witness,2.318232176991604
1986-04,solemn-assembly-and-sustaining-of-church-officers,1.4774972261267363
1986-04,statistical-report-1985,0.3598560863424403
1986-04,the-call-of-duty,1.89686783137917
1986-04,the-church-audit-committee-report,0.2880092164423916
1986-04,the-greatest-news-of-all-times-is-that-jesus-lives,2.559584065475345
1986-04,the-kingdom-rolls-forth-in-south-america,3.6056151510147454
1986-04,the-law-of-the-fast,2.05463827997496
1986-04,the-power-of-the-word,2.2668899478331954
1986-04,the-question-of-a-mission,3.8663813973131327
1986-04,the-responsibility-for-welfare-rests-with-me-and-my-family,1.8335905566324824
1986-04,the-things-of-my-soul,1.2094709553657013
1986-04,they-taught-and-did-minister-one-to-another,3.3424577498487262
1986-04,to-the-youth-of-the-noble-birthright,5.216577044033571
1986-04,we-love-you-please-come-back,2.8838238589490444
1986-04,welfare-principles-to-guide-our-lives-an-eternal-plan-for-the-welfare-of-mens-souls,1.6602386502064206
1986-10,a-father-speaks,5.004661858328246
1986-10,a-time-for-hope,3.879322112062886
1986-10,brothers-keeper,0.0
1986-10,come-back-to-the-lord,-0.2397544270147251
1986-10,courage-counts,4.100589727430489
1986-10,developing-faith,2.365964608355109
1986-10,god-will-yet-reveal,2.274844498366685
1986-10,godly-characteristics-of-the-master,4.959710479817339
1986-10,happiness-and-joy-in-temple-work,4.067302917184093
1986-10,hope-in-christ,2.8148663678424044
1986-10,i-will-look-unto-the-lord,1.7542565871530937
1986-10,joy-cometh-in-the-morning,5.755875876038068
1986-10,little-children,0.0
1986-10,missionary-work-is-the-lifeblood-of-the-church,1.854454595946969
1986-10,my-son-and-yours-each-a-remarkable-one,3.61562150277377
1986-10,presidents-of-the-church,2.5044683685455533
1986-10,pulling-in-the-gospel-net,4.144314637113704
1986-10,shake-off-the-chains-with-which-ye-are-bound,0.3752841678350957
1986-10,spiritual-crevasses,1.937079672410717
1986-10,the-book-of-mormon-keystone-of-our-religion,3.270804733702398
1986-10,the-father-son-and-holy-ghost,4.022149792522448
1986-10,the-gift-of-modern-revelation,3.511860221828189
1986-10,the-joy-of-honest-labor,2.918389047620914
1986-10,the-light-of-hope,3.374403345503369
1986-10,the-lords-touchstone,3.69611236469701
1986-10,the-spark-of-faith,4.100080577748575
1986-10,the-sustaining-of-church-officers,1.391216687280505
1986-10,the-war-we-are-winning,0.22430303232870105
1986-10,to-the-young-women-of-the-church,6.085267796916687
1986-10,touching-the-hearts-of-less-active-members,4.716499800738931
1986-10,unwanted-messages,0.8834766400145097
1986-10,we-proclaim-the-gospel,3.3379978017982914
1986-10,your-patriarchal-blessing-a-liahona-of-light,2.668629599164121
1987-04,am-i-a-living-member,4.093119004916153
1987-04,by-faith-and-hope-all-things-are-fulfilled,2.173332347795869
1987-04,covenants,1.3773933873639757
1987-04,i-am-an-adult-now,3.624412178045377
1987-04,keeping-lifes-demands-in-balance,2.936238660869975
1987-04,life-after-life,1.5570731508468902
1987-04,looking-to-the-savior,1.2559008982583209
1987-04,my-neighbor-my-brother,3.2393520104219045
1987-04,no-shortcuts,3.4855455925512984
1987-04,overcome-even-as-i-also-overcame,1.2593264404833404
1987-04,patience-a-key-to-happiness,1.6311296519914777
1987-04,priesthood-blessings,3.2662807556541402
1987-04,reverence-and-morality,2.4236305771974487
1987-04,some-have-compassion-making-a-difference,2.983431952888626
1987-04,spiritual-security,2.463945430050913
1987-04,statistical-report-1986,0.3155972015489016
1987-04,tears-trials-trust-testimony,1.9002774133523326
1987-04,the-blessings-of-being-unified,3.084435454322494
1987-04,the-book-of-mormon-and-the-doctrine-and-covenants,3.1306624092065323
1987-04,the-book-of-mormons-witness-of-jesus-christ,1.6864418227455629
1987-04,the-church-audit-committee-report,0.24426598437301575
1987-04,the-lengthened-shadow-of-the-hand-of-god,2.8459313655341965
1987-04,the-saviors-visit-to-america,1.0646047574670991
1987-04,the-sustaining-of-church-officers,1.2753650522879754
1987-04,the-will-within,1.522430453654793
1987-04,to-the-home-teachers-of-the-church,4.730038748672629
1987-04,united-in-building-the-kingdom-of-god,2.429384151785845
1987-04,what-it-means-to-be-a-saint,1.2017477555469962
1987-04,will-i-be-happy,4.6469696448098174
1987-10,a-champion-of-youth,5.6146519615126005
1987-10,a-doorway-called-love,3.754327112418297
1987-10,a-meaningful-celebration,2.9542160465201457
1987-10,balm-of-gilead,-2.5951309487866334
1987-10,called-to-serve,3.902385445762679
1987-10,come-unto-christ,3.0681818181818183
1987-10,ethics-and-honesty,2.9882179220780594
1987-10,finding-joy-in-life,5.417458632838207
1987-10,follow-the-brethren,1.70884138786749
1987-10,i-will-go-and-do,3.8806887723313155
1987-10,in-the-service-of-the-lord,1.9837638843713659
1987-10,keys-of-the-priesthood,2.0135623211363205
1987-10,lessons-from-eve,4.750014908565655
1987-10,looking-beyond-the-mark,1.7499290430269276
1987-10,lord-increase-our-faith,3.119897260890646
1987-10,missionary-memories,2.979591836734694
1987-10,never-give-up,1.4843306269399492
1987-10,opportunities-to-serve,2.608834336923365
1987-10,our-divine-constitution,3.0765230998849655
1987-10,overcoming-challenges-along-lifes-way,1.7929451627167983
1987-10,sacrifice-and-self-sufficiency,2.731819510479753
1987-10,selfless-service,3.228212833185505
1987-10,strengthening-the-family,4.777777777777778
1987-10,take-not-the-name-of-god-in-vain,1.3961886026163488
1987-10,the-dawning-of-a-new-day-in-africa,3.713095123146955
1987-10,the-great-imitator,0.5623916050338599
1987-10,the-light-and-life-of-the-world,2.94706133285405
1987-10,the-opening-and-closing-of-doors,1.3994315559996735
1987-10,the-sustaining-of-church-officers,1.1706691766863615
1987-10,there-are-many-gifts,5.4447458468971055
1987-10,they-re-not-really-happy,2.6861336780074168
1987-10,to-the-fathers-in-israel,3.884888777223107
1987-10,yet-thou-art-there,1.8286970098548947
1988-04,always-remember-him,2.1106440125543515
1988-04,an-invitation-to-exaltation,2.2364182936506936
1988-04,assurance-that-comes-from-knowing,1.4727034782023138
1988-04,atonement-agency-accountability,0.3438028635685791
1988-04,because-i-pray-for-you,3.7203433006046467
1988-04,because-of-your-steadiness,1.9012045619964435
1988-04,daughter-of-god,4.217731952188619
1988-04,for-i-will-lead-you-along,1.2886696458235312
1988-04,gods-love-for-his-children,4.734502346115583
1988-04,happiness-through-service,2.23497694646265
1988-04,he-is-risen,0.14018079405479933
1988-04,in-the-world,1.8167536647777336
1988-04,our-lord-and-savior,3.16618286882013
1988-04,seek-the-blessings-of-the-church,4.505708999557261
1988-04,shepherds-of-israel,2.1551366730972266
1988-04,solutions-from-the-scriptures,1.269104872617054
1988-04,statistical-report-1987,0.3333333333333333
1988-04,teach-children-the-gospel,2.2017981204472936
1988-04,the-aaronic-priesthood-a-gift-from-god,3.6142436023783504
1988-04,the-church-audit-committee-report,0.19494807153143173
1988-04,the-empty-tomb-bore-testimony,0.6240873164395929
1988-04,the-great-commandment-love-the-lord,5.687188513534524
1988-04,the-highest-place-of-honor,4.992052029816542
1988-04,the-sustaining-of-church-officers,1.3292128206909064
1988-04,to-help-a-loved-one-in-need,3.155710098229302
